word	zipf_frequency	tokens
filigrein	0.00	['filigrein']
filippica	0.00	['filippica']
filmbezoek	0.00	['filmbezoek']
filmcensuur	0.00	['filmcensuur']
filmdistributie	0.00	['filmdistributie']
filmdivisie	0.00	['filmdivisie']
filmevenement	0.00	['filmevenement']
filmfeest	0.00	['filmfeest']
filmhistoricus	0.00	['filmhistoricus']
filmkijker	0.00	['filmkijker']
filmkopie	0.00	['filmkopie']
filmmagazine	0.00	['filmmagazine']
filmmarkt	0.00	['filmmarkt']
filmonderscheiding	0.00	['filmonderscheiding']
filmpionier	0.00	['filmpionier']
filmportret	0.00	['filmportret']
filmredacteur	0.00	['filmredacteur']
filmregisseuse	0.00	['filmregisseuse']
filmstem	0.00	['filmstem']
filmsucces	0.00	['filmsucces']
filmzon	0.00	['filmzon']
filologisch	0.00	['filologisch']
filosofieles	0.00	['filosofieles']
filterbed	0.00	['filterbed']
filtersigaret	0.00	['filtersigaret']
filtersoftware	0.00	['filtersoftware']
filterzakje	0.00	['filterzakje']
filtreerbaar	0.00	['filtreerbaar']
filtrum	0.00	['filtrum']
finaliseren	0.00	['finaliseren']
finalisering	0.00	['finalisering']
financierbaar	0.00	['financierbaar']
financierbaarheid	0.00	['financierbaarheid']
financieringsbank	0.00	['financieringsbank']
financieringsconstructie	0.00	['financieringsconstructie']
financieringsfonds	0.00	['financieringsfonds']
financieringsinstelling	0.00	['financieringsinstelling']
financieringskost	0.00	['financieringskost']
financieringslast	0.00	['financieringslast']
financieringsovereenkomst	0.00	['financieringsovereenkomst']
financieringsplan	0.00	['financieringsplan']
financieringsprobleem	0.00	['financieringsprobleem']
financieringsprogramma	0.00	['financieringsprogramma']
financieringsregeling	0.00	['financieringsregeling']
financieringsstelsel	0.00	['financieringsstelsel']
financieringsstroom	0.00	['financieringsstroom']
financieringsstructuur	0.00	['financieringsstructuur']
financieringssysteem	0.00	['financieringssysteem']
financieringsvorm	0.00	['financieringsvorm']
fineerblad	0.00	['fineerblad']
fineerzaag	0.00	['fineerzaag']
fineliner	0.00	['fineliner']
fineren	0.00	['fineren']
finetuning	0.00	['finetuning']
finfluencer	0.00	['finfluencer']
fingerspitzengefühl	0.00	['fingerspitzengefühl']
finishdoek	0.00	['finishdoek']
finoegristiek	0.00	['finoegristiek']
fioringras	0.00	['fioringras']
firmante	0.00	['firmante']
firn	0.00	['firn']
fiscaalvriendelijk	0.00	['fiscaalvriendelijk']
fitnessrage	0.00	['fitnessrage']
fitnessstudio	0.00	['fitnessstudio']
fitnesstracker	0.00	['fitnesstracker']
fixeerbad	0.00	['fixeerbad']
fixeerzout	0.00	['fixeerzout']
fladderak	0.00	['fladderak']
flagellant	0.00	['flagellant']
flagellantisme	0.00	['flagellantisme']
flageolet	0.00	['flageolet']
flageolettoon	0.00	['flageolettoon']
flakkerend	0.00	['flakkerend']
flambard	0.00	['flambard']
flambeeuw	0.00	['flambeeuw']
flamencojurk	0.00	['flamencojurk']
flamencozanger	0.00	['flamencozanger']
flamingantisch	0.00	['flamingantisch']
flamingantisme	0.00	['flamingantisme']
flaneerboulevard	0.00	['flaneerboulevard']
flankering	0.00	['flankering']
flankeur	0.00	['flankeur']
flaphoed	0.00	['flaphoed']
flapkan	0.00	['flapkan']
flashbericht	0.00	['flashbericht']
flatbewoner	0.00	['flatbewoner']
flateren	0.00	['flateren']
flatscreentelevisie	0.00	['flatscreentelevisie']
flatus	0.00	['flatus']
flatwijk	0.00	['flatwijk']
flauwerd	0.00	['flauwerd']
flauwerik	0.00	['flauwerik']
flauwheid	0.00	['flauwheid']
flauwiteit	0.00	['flauwiteit']
flauwval	0.00	['flauwval']
flecteren	0.00	['flecteren']
fleemkous	0.00	['fleemkous']
fleemtaal	0.00	['fleemtaal']
fleemtong	0.00	['fleemtong']
flegmaticus	0.00	['flegmaticus']
flegmatisch	0.00	['flegmatisch']
flemer	0.00	['flemer']
flemerig	0.00	['flemerig']
flemerij	0.00	['flemerij']
flenter	0.00	['flenter']
flerecijn	0.00	['flerecijn']
fleren	0.00	['fleren']
flessenautomaat	0.00	['flessenautomaat']
flessenglas	0.00	['flessenglas']
flessengroen	0.00	['flessengroen']
flessenhouder	0.00	['flessenhouder']
flessenrek	0.00	['flessenrek']
flessentrekker	0.00	['flessentrekker']
fletsheid	0.00	['fletsheid']
fleuris	0.00	['fleuris']
flevolander	0.00	['flevolander']
flexibiliseren	0.00	['flexibiliseren']
flexiseksueel	0.00	['flexiseksueel']
flexitariër	0.00	['flexitariër']
flexkracht	0.00	['flexkracht']
flightrecorder	0.00	['flightrecorder']
flikje	0.00	['flikje']
flinkerd	0.00	['flinkerd']
flinkheid	0.00	['flinkheid']
flinks	0.00	['flinks']
flinterig	0.00	['flinterig']
flintglas	0.00	['flintglas']
flipperautomaat	0.00	['flipperautomaat']
flitsactie	0.00	['flitsactie']
flitsapparaat	0.00	['flitsapparaat']
flitsfaillissement	0.00	['flitsfaillissement']
flitsgeheugen	0.00	['flitsgeheugen']
flitshuwelijk	0.00	['flitshuwelijk']
flitsinformatie	0.00	['flitsinformatie']
flitskapitaal	0.00	['flitskapitaal']
flitskast	0.00	['flitskast']
flitstoestel	0.00	['flitstoestel']
flitstrein	0.00	['flitstrein']
flitten	0.00	['flitten']
floaten	0.00	['floaten']
flobert	0.00	['flobert']
flodderbroek	0.00	['flodderbroek']
flodderen	0.00	['flodderen']
flodderjurk	0.00	['flodderjurk']
floddermadam	0.00	['floddermadam']
floddermuts	0.00	['floddermuts']
floer	0.00	['floer']
floers	0.00	['floers']
flonkerend	0.00	['flonkerend']
florences	0.00	['florences']
floretzij	0.00	['floretzij']
floretzijde	0.00	['floretzijde']
florians	0.00	['florians']
floridawater	0.00	['floridawater']
floristisch	0.00	['floristisch']
floszijde	0.00	['floszijde']
flowerpowertijd	0.00	['flowerpowertijd']
flox	0.00	['flox']
floëem	0.00	['floëem']
fluistergesprek	0.00	['fluistergesprek']
fluiteend	0.00	['fluiteend']
fluitglas	0.00	['fluitglas']
fluitregister	0.00	['fluitregister']
fluorbehandeling	0.00	['fluorbehandeling']
fluorhoudend	0.00	['fluorhoudend']
fluorwaterstof	0.00	['fluorwaterstof']
flus	0.00	['flus']
fluviatiel	0.00	['fluviatiel']
fluweelmos	0.00	['fluweelmos']
fluxdichtheid	0.00	['fluxdichtheid']
fly-drivevakantie	0.00	['fly', 'drivevakantie']
foefke	0.00	['foefke']
foeigesprek	0.00	['foeigesprek']
foekes	0.00	['foekes']
foeliën	0.00	['foeliën']
foeragering	0.00	['foeragering']
foeyonghai	0.00	['foeyonghai']
foezel	0.00	['foezel']
foezelen	0.00	['foezelen']
foezelig	0.00	['foezelig']
fokkemast	0.00	['fokkemast']
fokkenist	0.00	['fokkenist']
fokkenmaat	0.00	['fokkenmaat']
fokkenmast	0.00	['fokkenmast']
fokkenschoot	0.00	['fokkenschoot']
fokkenval	0.00	['fokkenval']
fokmethode	0.00	['fokmethode']
fokpaard	0.00	['fokpaard']
foks	0.00	['foks']
foksia	0.00	['foksia']
fokstation	0.00	['fokstation']
fokster	0.00	['fokster']
fokzeug	0.00	['fokzeug']
foldermateriaal	0.00	['foldermateriaal']
foliën	0.00	['foliën']
foliëren	0.00	['foliëren']
folkbal	0.00	['folkbal']
folker	0.00	['folker']
folkgitaar	0.00	['folkgitaar']
folkrockgroep	0.00	['folkrockgroep']
folliculair	0.00	['folliculair']
folterpaal	0.00	['folterpaal']
foltertuig	0.00	['foltertuig']
fomenteren	0.00	['fomenteren']
fondament	0.00	['fondament']
fondement	0.00	['fondement']
fondsbestuur	0.00	['fondsbestuur']
fondscatalogus	0.00	['fondscatalogus']
fondsdokter	0.00	['fondsdokter']
fondsgelden	0.00	['fondsgelden']
fondspatiënt	0.00	['fondspatiënt']
fondsredacteur	0.00	['fondsredacteur']
fondsvermogen	0.00	['fondsvermogen']
foneticus	0.00	['foneticus']
fonisch	0.00	['fonisch']
fonografisch	0.00	['fonografisch']
fonogram	0.00	['fonogram']
fonola	0.00	['fonola']
fonoloog	0.00	['fonoloog']
fonotheek	0.00	['fonotheek']
fonteinwater	0.00	['fonteinwater']
foodprocessor	0.00	['foodprocessor']
foorkramer	0.00	['foorkramer']
footballclub	0.00	['footballclub']
fopduik	0.00	['fopduik']
fopper	0.00	['fopper']
fopperij	0.00	['fopperij']
foraminifeer	0.00	['foraminifeer']
forensenbelasting	0.00	['forensenbelasting']
formalisatie	0.00	['formalisatie']
formalist	0.00	['formalist']
formatieberaad	0.00	['formatieberaad']
formatiebudget	0.00	['formatiebudget']
formatiebudgetsysteem	0.00	['formatiebudgetsysteem']
formatief	0.00	['formatief']
formatieopdracht	0.00	['formatieopdracht']
formatieplaats	0.00	['formatieplaats']
formatieplan	0.00	['formatieplan']
formatieronde	0.00	['formatieronde']
formatrice	0.00	['formatrice']
formering	0.00	['formering']
formicatafel	0.00	['formicatafel']
formol	0.00	['formol']
formuleerbaar	0.00	['formuleerbaar']
formulefilm	0.00	['formulefilm']
formulewagen	0.00	['formulewagen']
formulierenbrigade	0.00	['formulierenbrigade']
formuliergebed	0.00	['formuliergebed']
forsgebouwd	0.00	['forsgebouwd']
forsheid	0.00	['forsheid']
forsig	0.00	['forsig']
fortnight	0.00	['fortnight']
forto	0.00	['forto']
fortuinzoeker	0.00	['fortuinzoeker']
fortuinzoekster	0.00	['fortuinzoekster']
forumbijeenkomst	0.00	['forumbijeenkomst']
forumdiscussie	0.00	['forumdiscussie']
forumlid	0.00	['forumlid']
forwarden	0.00	['forwarden']
fosburyflop	0.00	['fosburyflop']
fosfaatmijn	0.00	['fosfaatmijn']
fosfaatvrij	0.00	['fosfaatvrij']
fosforatoom	0.00	['fosforatoom']
fosforbom	0.00	['fosforbom']
fosforbrons	0.00	['fosforbrons']
fosforescentie	0.00	['fosforescentie']
fosforesceren	0.00	['fosforesceren']
fosforgranaat	0.00	['fosforgranaat']
fossielenjager	0.00	['fossielenjager']
fotoafdeling	0.00	['fotoafdeling']
fotoapparaat	0.00	['fotoapparaat']
fotobijschrift	0.00	['fotobijschrift']
fotoblad	0.00	['fotoblad']
fotochemie	0.00	['fotochemie']
fotodiode	0.00	['fotodiode']
fotodoos	0.00	['fotodoos']
fotofuck	0.00	['fotofuck']
fotofucken	0.00	['fotofucken']
fotogeschiedenis	0.00	['fotogeschiedenis']
fotografieconcern	0.00	['fotografieconcern']
fotohandelaar	0.00	['fotohandelaar']
fotokopieermachine	0.00	['fotokopieermachine']
fotolamp	0.00	['fotolamp']
fotolithografie	0.00	['fotolithografie']
fotomap	0.00	['fotomap']
fotomechanisch	0.00	['fotomechanisch']
fotonegatief	0.00	['fotonegatief']
fotoportret	0.00	['fotoportret']
fotorol	0.00	['fotorol']
fotosafari	0.00	['fotosafari']
fototechnisch	0.00	['fototechnisch']
fototransistor	0.00	['fototransistor']
fototroop	0.00	['fototroop']
fototropie	0.00	['fototropie']
fotozetten	0.00	['fotozetten']
fourieranalyse	0.00	['fourieranalyse']
fouriertransformatie	0.00	['fouriertransformatie']
fourneren	0.00	['fourneren']
fourniturenzaak	0.00	['fourniturenzaak']
fournituur	0.00	['fournituur']
fourwheeldrive	0.00	['fourwheeldrive']
foutenfestival	0.00	['foutenfestival']
foutenlast	0.00	['foutenlast']
foutlijn	0.00	['foutlijn']
foutloosheid	0.00	['foutloosheid']
foutparkeerder	0.00	['foutparkeerder']
foutstroom	0.00	['foutstroom']
foxterriër	0.00	['foxterriër']
foxtrotten	0.00	['foxtrotten']
fraaiheid	0.00	['fraaiheid']
fractieberaad	0.00	['fractieberaad']
fractiebestuur	0.00	['fractiebestuur']
fractiecommissie	0.00	['fractiecommissie']
fractiedwang	0.00	['fractiedwang']
fractiegenote	0.00	['fractiegenote']
fractieleiderschap	0.00	['fractieleiderschap']
fractieoverleg	0.00	['fractieoverleg']
fractiespecialist	0.00	['fractiespecialist']
fractiestandpunt	0.00	['fractiestandpunt']
fractietop	0.00	['fractietop']
fractievoorlichter	0.00	['fractievoorlichter']
fractievoorzitster	0.00	['fractievoorzitster']
fractiewoordvoerder	0.00	['fractiewoordvoerder']
fractioneren	0.00	['fractioneren']
fractionering	0.00	['fractionering']
fragmentair	0.00	['fragmentair']
fragmentatiebom	0.00	['fragmentatiebom']
frambozenazijn	0.00	['frambozenazijn']
frambozengelei	0.00	['frambozengelei']
frambozenrood	0.00	['frambozenrood']
franc-tireur	0.00	['franc', 'tireur']
franchisebedrag	0.00	['franchisebedrag']
franchisehouder	0.00	['franchisehouder']
franchiseorganisatie	0.00	['franchiseorganisatie']
franchiseovereenkomst	0.00	['franchiseovereenkomst']
franchisesysteem	0.00	['franchisesysteem']
franchisevestiging	0.00	['franchisevestiging']
francines	0.00	['francines']
francisca's	0.00	["francisca's"]
franciscanenklooster	0.00	['franciscanenklooster']
franciscanes	0.00	['franciscanes']
francofoon	0.00	['francofoon']
francoprovençaals	0.00	['francoprovençaals']
franekers	0.00	['franekers']
franjeloos	0.00	['franjeloos']
frankeerkosten	0.00	['frankeerkosten']
frankeerzegel	0.00	['frankeerzegel']
frans-guyaan	0.00	['frans', 'guyaan']
frans-guyaans	0.00	['frans', 'guyaans']
frans-guyanees	0.00	['frans', 'guyanees']
frans-polynesiër	0.00	['frans', 'polynesiër']
fransijn	0.00	['fransijn']
franskiljon	0.00	['franskiljon']
fransmanbirambi	0.00	['fransmanbirambi']
frapperen	0.00	['frapperen']
fraseologie	0.00	['fraseologie']
fraseren	0.00	['fraseren']
fraterschool	0.00	['fraterschool']
fraudeaanpak	0.00	['fraudeaanpak']
fraudebedrag	0.00	['fraudebedrag']
fraudebeleid	0.00	['fraudebeleid']
fraudebestendig	0.00	['fraudebestendig']
fraudebestendigheid	0.00	['fraudebestendigheid']
fraudebureau	0.00	['fraudebureau']
fraudegeval	0.00	['fraudegeval']
fraudegevoeligheid	0.00	['fraudegevoeligheid']
fraudekamer	0.00	['fraudekamer']
fraudemelding	0.00	['fraudemelding']
fraudeofficier	0.00	['fraudeofficier']
fraudepreventie	0.00	['fraudepreventie']
fraudeprobleem	0.00	['fraudeprobleem']
fraudeproces	0.00	['fraudeproces']
fraudeteam	0.00	['fraudeteam']
frazelen	0.00	['frazelen']
frederika's	0.00	["frederika's"]
frederikes	0.00	['frederikes']
frederiques	0.00	['frederiques']
freefight	0.00	['freefight']
freefighten	0.00	['freefighten']
freestyleskiën	0.00	['freestyleskiën']
fregatkapitein	0.00	['fregatkapitein']
frenesie	0.00	['frenesie']
frenetiek	0.00	['frenetiek']
frequentatief	0.00	['frequentatief']
frequentiedomein	0.00	['frequentiedomein']
frequentiemeter	0.00	['frequentiemeter']
frequentiemodulatie	0.00	['frequentiemodulatie']
freudiaan	0.00	['freudiaan']
fricatief	0.00	['fricatief']
frictiekost	0.00	['frictiekost']
frictiekosten	0.00	['frictiekosten']
frictiewerkloosheid	0.00	['frictiewerkloosheid']
frido's	0.00	["frido's"]
frietpan	0.00	['frietpan']
frigidaire	0.00	['frigidaire']
frigoboxtoerist	0.00	['frigoboxtoerist']
frikkerig	0.00	['frikkerig']
frisdrankconcern	0.00	['frisdrankconcern']
frisdrankenfabriek	0.00	['frisdrankenfabriek']
frisdrankengigant	0.00	['frisdrankengigant']
frisdrankenindustrie	0.00	['frisdrankenindustrie']
frisdrankfabrikant	0.00	['frisdrankfabrikant']
frisdrankgigant	0.00	['frisdrankgigant']
frisdrankproducent	0.00	['frisdrankproducent']
friseerijzer	0.00	['friseerijzer']
friseertang	0.00	['friseertang']
friseren	0.00	['friseren']
frisgewassen	0.00	['frisgewassen']
frisgroen	0.00	['frisgroen']
frisisme	0.00	['frisisme']
frisist	0.00	['frisist']
frisistiek	0.00	['frisistiek']
frisket	0.00	['frisket']
friso's	0.00	["friso's"]
frisuur	0.00	['frisuur']
friturist	0.00	['friturist']
frituuruitbater	0.00	['frituuruitbater']
fritvlieg	0.00	['fritvlieg']
friulisch	0.00	['friulisch']
frivolité	0.00	['frivolité']
froem	0.00	['froem']
frommelen	0.00	['frommelen']
frommelig	0.00	['frommelig']
frondeel	0.00	['frondeel']
fronselen	0.00	['fronselen']
frontaanval	0.00	['frontaanval']
frontispies	0.00	['frontispies']
frontlijnstaat	0.00	['frontlijnstaat']
frontpaneel	0.00	['frontpaneel']
frontspoiler	0.00	['frontspoiler']
frontstore	0.00	['frontstore']
frotten	0.00	['frotten']
frotteren	0.00	['frotteren']
froukjes	0.00	['froukjes']
frugaal	0.00	['frugaal']
fruitafval	0.00	['fruitafval']
fruitconsumptie	0.00	['fruitconsumptie']
fruithapje	0.00	['fruithapje']
fruitkorf	0.00	['fruitkorf']
fruitmes	0.00	['fruitmes']
fruitpap	0.00	['fruitpap']
fruitpluk	0.00	['fruitpluk']
frul	0.00	['frul']
frummelen	0.00	['frummelen']
frust	0.00	['frust']
frustratietolerantie	0.00	['frustratietolerantie']
frutje	0.00	['frutje']
frutselen	0.00	['frutselen']
frygisch	0.00	['frygisch']
fröbelonderwijs	0.00	['fröbelonderwijs']
ftaalzuur	0.00	['ftaalzuur']
ftisis	0.00	['ftisis']
ftp'en	0.00	["ftp'en"]
fugatisch	0.00	['fugatisch']
fuifbeest	0.00	['fuifbeest']
fulltimer	0.00	['fulltimer']
fulminant	0.00	['fulminant']
fulp	0.00	['fulp']
fulpen	0.00	['fulpen']
functieanalyse	0.00	['functieanalyse']
functiebeoordeling	0.00	['functiebeoordeling']
functieclassificatie	0.00	['functieclassificatie']
functiedifferentiatie	0.00	['functiedifferentiatie']
functieloon	0.00	['functieloon']
functieloos	0.00	['functieloos']
functieonderzoek	0.00	['functieonderzoek']
functietheorie	0.00	['functietheorie']
functietoets	0.00	['functietoets']
functieverandering	0.00	['functieverandering']
functiewaarderingssysteem	0.00	['functiewaarderingssysteem']
functiewoord	0.00	['functiewoord']
functionalist	0.00	['functionalist']
functionalistisch	0.00	['functionalistisch']
funderingsonderzoek	0.00	['funderingsonderzoek']
funderingsprobleem	0.00	['funderingsprobleem']
funderingswerkzaamheid	0.00	['funderingswerkzaamheid']
funkbas	0.00	['funkbas']
funkrock	0.00	['funkrock']
funshoppen	0.00	['funshoppen']
fusering	0.00	['fusering']
fusiebesluit	0.00	['fusiebesluit']
fusiegolf	0.00	['fusiegolf']
fusiekoorts	0.00	['fusiekoorts']
fusiekost	0.00	['fusiekost']
fusiekosten	0.00	['fusiekosten']
fusiekrant	0.00	['fusiekrant']
fusiemaatschappij	0.00	['fusiemaatschappij']
fusieonderhandeling	0.00	['fusieonderhandeling']
fusieonderzoek	0.00	['fusieonderzoek']
fusiepoging	0.00	['fusiepoging']
fusieverbod	0.00	['fusieverbod']
fustage	0.00	['fustage']
futloosheid	0.00	['futloosheid']
futselaar	0.00	['futselaar']
futselen	0.00	['futselen']
futurologisch	0.00	['futurologisch']
fylogenese	0.00	['fylogenese']
fylogenetisch	0.00	['fylogenetisch']
fysiocraat	0.00	['fysiocraat']
fysiognomie	0.00	['fysiognomie']
fysiognomiek	0.00	['fysiognomiek']
fytofaag	0.00	['fytofaag']
fytoftora	0.00	['fytoftora']
fytosanitair	0.00	['fytosanitair']
gaaibol	0.00	['gaaibol']
gaaibolder	0.00	['gaaibolder']
gaaibollen	0.00	['gaaibollen']
gaaibolling	0.00	['gaaibolling']
gaaischieten	0.00	['gaaischieten']
gaarbak	0.00	['gaarbak']
gaardenier	0.00	['gaardenier']
gaarheid	0.00	['gaarheid']
gaasvlieg	0.00	['gaasvlieg']
gabarit	0.00	['gabarit']
gabbe	0.00	['gabbe']
gabonees	0.00	['gabonees']
gabors	0.00	['gabors']
gabriëlles	0.00	['gabriëlles']
gaby's	0.00	["gaby's"]
gadeloos	0.00	['gadeloos']
gaetans	0.00	['gaetans']
gaffe	0.00	['gaffe']
gaffelaar	0.00	['gaffelaar']
gaffelen	0.00	['gaffelen']
gaffelschoener	0.00	['gaffelschoener']
gaffeltuig	0.00	['gaffeltuig']
gaffelvormig	0.00	['gaffelvormig']
gaffelzeil	0.00	['gaffelzeil']
gagaoezisch	0.00	['gagaoezisch']
gaggelen	0.00	['gaggelen']
gakken	0.00	['gakken']
galachtig	0.00	['galachtig']
galactiet	0.00	['galactiet']
galapak	0.00	['galapak']
galappel	0.00	['galappel']
galarijtuig	0.00	['galarijtuig']
galarok	0.00	['galarok']
galbak	0.00	['galbak']
galbult	0.00	['galbult']
galeiboef	0.00	['galeiboef']
galeriecircuit	0.00	['galeriecircuit']
galgenbrok	0.00	['galgenbrok']
galgenstrop	0.00	['galgenstrop']
galigaan	0.00	['galigaan']
galjoot	0.00	['galjoot']
galkoorts	0.00	['galkoorts']
gallemieze	0.00	['gallemieze']
gallemiezen	0.00	['gallemiezen']
gallicaans	0.00	['gallicaans']
gallicisme	0.00	['gallicisme']
gallig	0.00	['gallig']
gallofiel	0.00	['gallofiel']
galmei	0.00	['galmei']
galmug	0.00	['galmug']
galnoot	0.00	['galnoot']
galoche	0.00	['galoche']
galoet	0.00	['galoet']
galoppade	0.00	['galoppade']
galoppas	0.00	['galoppas']
galopsprong	0.00	['galopsprong']
galvanisme	0.00	['galvanisme']
galvanoplastiek	0.00	['galvanoplastiek']
galvanoscoop	0.00	['galvanoscoop']
galvanotypie	0.00	['galvanotypie']
galwesp	0.00	['galwesp']
galwespen	0.00	['galwespen']
galzeep	0.00	['galzeep']
galziekte	0.00	['galziekte']
galzuur	0.00	['galzuur']
gamander	0.00	['gamander']
gambiaan	0.00	['gambiaan']
gameet	0.00	['gameet']
gamelle	0.00	['gamelle']
gameverslaafd	0.00	['gameverslaafd']
gameverslaafde	0.00	['gameverslaafde']
gammastraal	0.00	['gammastraal']
gammawetenschap	0.00	['gammawetenschap']
gangbaarheid	0.00	['gangbaarheid']
gangbangen	0.00	['gangbangen']
gangdeur	0.00	['gangdeur']
gangklok	0.00	['gangklok']
gangmaakster	0.00	['gangmaakster']
gangmat	0.00	['gangmat']
gangspil	0.00	['gangspil']
gangstarapper	0.00	['gangstarapper']
gangsteroorlog	0.00	['gangsteroorlog']
gangwissel	0.00	['gangwissel']
gannef	0.00	['gannef']
ganneven	0.00	['ganneven']
ganselijk	0.00	['ganselijk']
gansrijden	0.00	['gansrijden']
gantel	0.00	['gantel']
ganzenbloem	0.00	['ganzenbloem']
ganzenborst	0.00	['ganzenborst']
ganzenei	0.00	['ganzenei']
ganzengat	0.00	['ganzengat']
ganzenhoeder	0.00	['ganzenhoeder']
ganzenjacht	0.00	['ganzenjacht']
ganzenmars	0.00	['ganzenmars']
