word	zipf_frequency	tokens
доступ	4.62	['доступ']
душа	4.62	['душа']
забыть	4.62	['забыть']
лечение	4.62	['лечение']
небо	4.62	['небо']
обеспечить	4.62	['обеспечить']
операция	4.62	['операция']
очередной	4.62	['очередной']
переговоры	4.62	['переговоры']
представитель	4.62	['представитель']
решать	4.62	['решать']
степень	4.62	['степень']
топ	4.62	['топ']
труд	4.62	['труд']
турнир	4.62	['турнир']
убить	4.62	['убить']
аэропорт	4.61	['аэропорт']
блин	4.61	['блин']
борис	4.61	['борис']
вещь	4.61	['вещь']
внезапно	4.61	['внезапно']
воспоминания	4.61	['воспоминания']
впоследствии	4.61	['впоследствии']
законы	4.61	['законы']
играх	4.61	['играх']
исследование	4.61	['исследование']
камень	4.61	['камень']
картина	4.61	['картина']
кафе	4.61	['кафе']
константин	4.61	['константин']
лейтенант	4.61	['лейтенант']
ми	4.61	['ми']
мин	4.61	['мин']
минимум	4.61	['минимум']
наверняка	4.61	['наверняка']
напротив	4.61	['напротив']
неоднократно	4.61	['неоднократно']
ольга	4.61	['ольга']
открытие	4.61	['открытие']
продолжать	4.61	['продолжать']
рок	4.61	['рок']
слушать	4.61	['слушать']
соглашение	4.61	['соглашение']
трое	4.61	['трое']
храм	4.61	['храм']
частично	4.61	['частично']
широко	4.61	['широко']
боли	4.60	['боли']
вера	4.60	['вера']
вечно	4.60	['вечно']
голосов	4.60	['голосов']
код	4.60	['код']
милый	4.60	['милый']
мини	4.60	['мини']
никуда	4.60	['никуда']
открыть	4.60	['открыть']
оттуда	4.60	['оттуда']
пары	4.60	['пары']
полковник	4.60	['полковник']
порой	4.60	['порой']
построить	4.60	['построить']
признать	4.60	['признать']
простой	4.60	['простой']
собрание	4.60	['собрание']
средняя	4.60	['средняя']
стиль	4.60	['стиль']
существенно	4.60	['существенно']
эффект	4.60	['эффект']
беларусь	4.59	['беларусь']
близко	4.59	['близко']
верно	4.59	['верно']
выбрать	4.59	['выбрать']
выиграть	4.59	['выиграть']
высокий	4.59	['высокий']
лидер	4.59	['лидер']
марк	4.59	['марк']
материал	4.59	['материал']
министерство	4.59	['министерство']
молодец	4.59	['молодец']
морской	4.59	['морской']
написать	4.59	['написать']
ничто	4.59	['ничто']
оборудование	4.59	['оборудование']
пользоваться	4.59	['пользоваться']
поражение	4.59	['поражение']
проверить	4.59	['проверить']
рассказать	4.59	['рассказать']
расследование	4.59	['расследование']
сильный	4.59	['сильный']
служба	4.59	['служба']
тв	4.59	['тв']
художник	4.59	['художник']
вина	4.58	['вина']
дата	4.58	['дата']
держать	4.58	['держать']
детский	4.58	['детский']
добро	4.58	['добро']
звук	4.58	['звук']
изначально	4.58	['изначально']
культура	4.58	['культура']
лес	4.58	['лес']
метод	4.58	['метод']
михаила	4.58	['михаила']
обучение	4.58	['обучение']
половина	4.58	['половина']
практика	4.58	['практика']
преимущественно	4.58	['преимущественно']
продать	4.58	['продать']
реально	4.58	['реально']
секс	4.58	['секс']
семью	4.58	['семью']
скажем	4.58	['скажем']
учитель	4.58	['учитель']
вклад	4.57	['вклад']
га	4.57	['га']
германия	4.57	['германия']
действовать	4.57	['действовать']
джеймс	4.57	['джеймс']
доля	4.57	['доля']
ежегодно	4.57	['ежегодно']
ла	4.57	['ла']
любить	4.57	['любить']
народный	4.57	['народный']
неплохо	4.57	['неплохо']
обеспечение	4.57	['обеспечение']
оставаться	4.57	['оставаться']
отличный	4.57	['отличный']
ощущение	4.57	['ощущение']
писатель	4.57	['писатель']
поведение	4.57	['поведение']
пункт	4.57	['пункт']
рекорд	4.57	['рекорд']
спасти	4.57	['спасти']
страх	4.57	['страх']
братья	4.56	['братья']
век	4.56	['век']
водитель	4.56	['водитель']
впечатление	4.56	['впечатление']
добиться	4.56	['добиться']
дэвид	4.56	['дэвид']
надежда	4.56	['надежда']
наряду	4.56	['наряду']
новость	4.56	['новость']
норм	4.56	['норм']
общее	4.56	['общее']
огромный	4.56	['огромный']
отделение	4.56	['отделение']
отказаться	4.56	['отказаться']
подумать	4.56	['подумать']
предприятие	4.56	['предприятие']
рсфср	4.56	['рсфср']
собрать	4.56	['собрать']
средний	4.56	['средний']
ужасно	4.56	['ужасно']
чай	4.56	['чай']
авторов	4.55	['авторов']
анатолий	4.55	['анатолий']
блок	4.55	['блок']
вовремя	4.55	['вовремя']
журналист	4.55	['журналист']
запах	4.55	['запах']
ким	4.55	['ким']
командир	4.55	['командир']
леса	4.55	['леса']
медленно	4.55	['медленно']
объект	4.55	['объект']
определить	4.55	['определить']
отвечать	4.55	['отвечать']
отдать	4.55	['отдать']
передать	4.55	['передать']
подготовка	4.55	['подготовка']
попытка	4.55	['попытка']
ровно	4.55	['ровно']
сад	4.55	['сад']
свобода	4.55	['свобода']
срочно	4.55	['срочно']
судья	4.55	['судья']
суток	4.55	['суток']
четырех	4.55	['четырех']
автобус	4.54	['автобус']
антон	4.54	['антон']
бабушка	4.54	['бабушка']
брак	4.54	['брак']
вспомнить	4.54	['вспомнить']
гражданин	4.54	['гражданин']
ди	4.54	['ди']
дух	4.54	['дух']
зале	4.54	['зале']
заранее	4.54	['заранее']
избавиться	4.54	['избавиться']
карта	4.54	['карта']
красная	4.54	['красная']
кризис	4.54	['кризис']
маленькая	4.54	['маленькая']
мер	4.54	['мер']
мозг	4.54	['мозг']
наверно	4.54	['наверно']
остальное	4.54	['остальное']
поезд	4.54	['поезд']
получать	4.54	['получать']
поэт	4.54	['поэт']
прости	4.54	['прости']
пространство	4.54	['пространство']
разу	4.54	['разу']
расходы	4.54	['расходы']
реакция	4.54	['реакция']
редактор	4.54	['редактор']
рейтинг	4.54	['рейтинг']
слухи	4.54	['слухи']
собственно	4.54	['собственно']
техника	4.54	['техника']
тура	4.54	['тура']
университет	4.54	['университет']
учиться	4.54	['учиться']
якобы	4.54	['якобы']
ад	4.53	['ад']
белых	4.53	['белых']
доказать	4.53	['доказать']
